1: reward=0.00 vs 94.43, recent_win=0 vs 1, winner=blue, win=0 vs 1, draw=0, time=71/71
2: reward=0.00 vs 94.52, recent_win=0 vs 2, winner=blue, win=0 vs 2, draw=0, time=70/141
3: reward=0.00 vs 90.92, recent_win=0 vs 3, winner=blue, win=0 vs 3, draw=0, time=120/261
4: reward=0.00 vs 94.03, recent_win=0 vs 4, winner=blue, win=0 vs 4, draw=0, time=76/337
5: reward=0.00 vs 94.35, recent_win=0 vs 5, winner=blue, win=0 vs 5, draw=0, time=72/409
6: reward=0.00 vs 94.35, recent_win=0 vs 6, winner=blue, win=0 vs 6, draw=0, time=72/481
7: reward=0.00 vs 92.44, recent_win=0 vs 7, winner=blue, win=0 vs 7, draw=0, time=98/579
8: reward=0.00 vs 93.79, recent_win=0 vs 8, winner=blue, win=0 vs 8, draw=0, time=80/659
9: reward=0.00 vs 94.19, recent_win=0 vs 9, winner=blue, win=0 vs 9, draw=0, time=74/733
10: reward=0.00 vs 93.39, recent_win=0 vs 10, winner=blue, win=0 vs 10, draw=0, time=85/818
11: reward=0.00 vs 93.71, recent_win=0 vs 11, winner=blue, win=0 vs 11, draw=0, time=81/899
12: reward=0.00 vs 93.79, recent_win=0 vs 12, winner=blue, win=0 vs 12, draw=0, time=80/978
13: reward=0.00 vs 90.47, recent_win=0 vs 13, winner=blue, win=0 vs 13, draw=0, time=127/1105
14: reward=0.00 vs 92.52, recent_win=0 vs 14, winner=blue, win=0 vs 14, draw=0, time=97/1202
15: reward=0.00 vs 93.87, recent_win=0 vs 15, winner=blue, win=0 vs 15, draw=0, time=78/1281
16: reward=0.00 vs 93.95, recent_win=0 vs 16, winner=blue, win=0 vs 16, draw=0, time=77/1358
17: reward=0.00 vs 93.87, recent_win=0 vs 17, winner=blue, win=0 vs 17, draw=0, time=78/1437
18: reward=0.00 vs 93.71, recent_win=0 vs 18, winner=blue, win=0 vs 18, draw=0, time=81/1517
19: reward=0.00 vs 91.22, recent_win=0 vs 19, winner=blue, win=0 vs 19, draw=0, time=116/1633
20: reward=0.00 vs 91.14, recent_win=0 vs 20, winner=blue, win=0 vs 20, draw=0, time=117/1750
21: reward=0.00 vs 94.27, recent_win=0 vs 21, winner=blue, win=0 vs 21, draw=0, time=73/1823
22: reward=0.00 vs 94.03, recent_win=0 vs 22, winner=blue, win=0 vs 22, draw=0, time=76/1900
23: reward=0.00 vs 93.95, recent_win=0 vs 23, winner=blue, win=0 vs 23, draw=0, time=77/1977
24: reward=0.00 vs 90.62, recent_win=0 vs 24, winner=blue, win=0 vs 24, draw=0, time=125/2102
25: reward=0.00 vs 94.19, recent_win=0 vs 25, winner=blue, win=0 vs 25, draw=0, time=74/2176
26: reward=0.00 vs 92.44, recent_win=0 vs 26, winner=blue, win=0 vs 26, draw=0, time=98/2274
27: reward=0.00 vs 90.99, recent_win=0 vs 27, winner=blue, win=0 vs 27, draw=0, time=119/2393
28: reward=0.00 vs 93.07, recent_win=0 vs 28, winner=blue, win=0 vs 28, draw=0, time=89/2483
29: reward=0.00 vs 92.37, recent_win=0 vs 29, winner=blue, win=0 vs 29, draw=0, time=99/2582
30: reward=0.00 vs 94.43, recent_win=0 vs 30, winner=blue, win=0 vs 30, draw=0, time=71/2653
31: reward=0.00 vs 94.11, recent_win=0 vs 31, winner=blue, win=0 vs 31, draw=0, time=75/2728
32: reward=0.00 vs 91.22, recent_win=0 vs 32, winner=blue, win=0 vs 32, draw=0, time=116/2844
33: reward=0.00 vs 94.43, recent_win=0 vs 33, winner=blue, win=0 vs 33, draw=0, time=71/2915
34: reward=0.00 vs 94.03, recent_win=0 vs 34, winner=blue, win=0 vs 34, draw=0, time=76/2991
35: reward=0.00 vs 91.75, recent_win=0 vs 35, winner=blue, win=0 vs 35, draw=0, time=108/3099
