1: reward=0.00 vs 90.77, recent_win=0 vs 1, winner=blue, win=0 vs 1, draw=0, time=122/122
2: reward=0.00 vs 92.44, recent_win=0 vs 2, winner=blue, win=0 vs 2, draw=0, time=98/221
3: reward=0.00 vs 94.68, recent_win=0 vs 3, winner=blue, win=0 vs 3, draw=0, time=68/288
4: reward=0.00 vs 91.44, recent_win=0 vs 4, winner=blue, win=0 vs 4, draw=0, time=113/401
5: reward=0.00 vs 93.39, recent_win=0 vs 5, winner=blue, win=0 vs 5, draw=0, time=85/486
6: reward=0.00 vs 91.67, recent_win=0 vs 6, winner=blue, win=0 vs 6, draw=0, time=109/595
7: reward=0.00 vs 95.00, recent_win=0 vs 7, winner=blue, win=0 vs 7, draw=0, time=63/658
8: reward=0.00 vs 94.03, recent_win=0 vs 8, winner=blue, win=0 vs 8, draw=0, time=76/735
9: reward=0.00 vs 92.84, recent_win=0 vs 9, winner=blue, win=0 vs 9, draw=0, time=93/828
10: reward=0.00 vs 91.07, recent_win=0 vs 10, winner=blue, win=0 vs 10, draw=0, time=118/946
11: reward=0.00 vs 93.95, recent_win=0 vs 11, winner=blue, win=0 vs 11, draw=0, time=77/1023
12: reward=0.00 vs 94.19, recent_win=0 vs 12, winner=blue, win=0 vs 12, draw=0, time=74/1097
13: reward=0.00 vs 91.67, recent_win=0 vs 13, winner=blue, win=0 vs 13, draw=0, time=109/1206
14: reward=0.00 vs 95.45, recent_win=0 vs 14, winner=blue, win=0 vs 14, draw=0, time=57/1264
15: reward=0.00 vs 95.08, recent_win=0 vs 15, winner=blue, win=0 vs 15, draw=0, time=62/1326
16: reward=0.00 vs 93.95, recent_win=0 vs 16, winner=blue, win=0 vs 16, draw=0, time=77/1403
17: reward=0.00 vs 95.08, recent_win=0 vs 17, winner=blue, win=0 vs 17, draw=0, time=62/1465
18: reward=0.00 vs 94.76, recent_win=0 vs 18, winner=blue, win=0 vs 18, draw=0, time=66/1532
19: reward=0.00 vs 94.43, recent_win=0 vs 19, winner=blue, win=0 vs 19, draw=0, time=71/1603
20: reward=0.00 vs 92.37, recent_win=0 vs 20, winner=blue, win=0 vs 20, draw=0, time=99/1702
21: reward=0.00 vs 93.79, recent_win=0 vs 21, winner=blue, win=0 vs 21, draw=0, time=80/1782
22: reward=0.00 vs 94.19, recent_win=0 vs 22, winner=blue, win=0 vs 22, draw=0, time=74/1856
23: reward=0.00 vs 92.68, recent_win=0 vs 23, winner=blue, win=0 vs 23, draw=0, time=95/1951
24: reward=0.00 vs 94.76, recent_win=0 vs 24, winner=blue, win=0 vs 24, draw=0, time=66/2017
25: reward=0.00 vs 92.44, recent_win=0 vs 25, winner=blue, win=0 vs 25, draw=0, time=98/2115
26: reward=0.00 vs 93.79, recent_win=0 vs 26, winner=blue, win=0 vs 26, draw=0, time=80/2195
27: reward=0.00 vs 92.52, recent_win=0 vs 27, winner=blue, win=0 vs 27, draw=0, time=97/2292
28: reward=0.00 vs 94.68, recent_win=0 vs 28, winner=blue, win=0 vs 28, draw=0, time=68/2360
29: reward=0.00 vs 94.43, recent_win=0 vs 29, winner=blue, win=0 vs 29, draw=0, time=71/2431
30: reward=0.00 vs 92.60, recent_win=0 vs 30, winner=blue, win=0 vs 30, draw=0, time=96/2527
31: reward=0.00 vs 93.39, recent_win=0 vs 31, winner=blue, win=0 vs 31, draw=0, time=85/2612
32: reward=0.00 vs 94.03, recent_win=0 vs 32, winner=blue, win=0 vs 32, draw=0, time=76/2688
33: reward=0.00 vs 94.27, recent_win=0 vs 33, winner=blue, win=0 vs 33, draw=0, time=73/2761
34: reward=0.00 vs 93.87, recent_win=0 vs 34, winner=blue, win=0 vs 34, draw=0, time=78/2840
35: reward=0.00 vs 94.11, recent_win=0 vs 35, winner=blue, win=0 vs 35, draw=0, time=75/2915
36: reward=0.00 vs 94.60, recent_win=0 vs 36, winner=blue, win=0 vs 36, draw=0, time=69/2983
37: reward=0.00 vs 94.60, recent_win=0 vs 37, winner=blue, win=0 vs 37, draw=0, time=69/3052
38: reward=0.00 vs 92.60, recent_win=0 vs 38, winner=blue, win=0 vs 38, draw=0, time=96/3148
39: reward=0.00 vs 94.43, recent_win=0 vs 39, winner=blue, win=0 vs 39, draw=0, time=71/3219
40: reward=0.00 vs 93.87, recent_win=0 vs 40, winner=blue, win=0 vs 40, draw=0, time=78/3297
